INFO 2025-07-10 17:45:53,740 autoreload Watching for file changes with StatReloader
INFO 2025-07-11 12:01:01,061 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-07-11 12:01:01,062 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-07-11 12:01:53,612 basehttp "GET /admin/store/order/ HTTP/1.1" 200 34524
INFO 2025-07-11 12:01:53,887 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:53,890 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-07-11 12:01:53,929 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:53,933 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,035 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,038 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8158
INFO 2025-07-11 12:01:54,044 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,047 basehttp "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,109 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,144 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,335 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,453 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,509 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
INFO 2025-07-11 12:01:54,511 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-07-11 12:03:41,704 basehttp "GET / HTTP/1.1" 200 118563
INFO 2025-07-11 12:03:44,132 basehttp "GET /static/css/styles.css HTTP/1.1" 200 38033
INFO 2025-07-11 12:03:44,376 basehttp "GET /media/products/WhatsApp_Image_2025-06-30_at_13.33.14.jpeg HTTP/1.1" 200 44805
INFO 2025-07-11 12:03:44,380 basehttp "GET /media/products/WhatsApp_Image_2025-06-30_at_13.27.57.jpeg HTTP/1.1" 200 52476
INFO 2025-07-11 12:03:44,402 basehttp "GET /static/images/logo.png HTTP/1.1" 200 110264
INFO 2025-07-11 12:03:44,535 basehttp "GET /media/products/arroz-basmati-5kg.jpg HTTP/1.1" 200 76612
WARNING 2025-07-11 12:03:53,842 log Not Found: /favicon.ico
WARNING 2025-07-11 12:03:53,843 basehttp "GET /favicon.ico HTTP/1.1" 404 8548
INFO 2025-07-11 12:04:17,427 basehttp "POST /cart/add/15/ HTTP/1.1" 200 119
INFO 2025-07-11 12:04:51,564 basehttp "GET /cart/ HTTP/1.1" 200 91778
INFO 2025-07-11 12:04:56,273 basehttp "POST /cart/add/15/ HTTP/1.1" 200 119
INFO 2025-07-11 12:04:58,635 basehttp "POST /cart/add/15/ HTTP/1.1" 200 119
INFO 2025-07-11 12:05:05,110 basehttp "GET /checkout/ HTTP/1.1" 200 64652
INFO 2025-07-11 12:05:14,572 basehttp "POST /order/create/ HTTP/1.1" 302 0
INFO 2025-07-11 12:05:16,815 basehttp "GET /payment/create/ HTTP/1.1" 302 0
WARNING 2025-07-11 12:05:41,278 log Not Found: /favicon.ico
INFO 2025-07-11 12:05:47,150 basehttp "GET /accounts/profile/ HTTP/1.1" 200 93033
WARNING 2025-07-11 12:05:47,415 log Not Found: /accounts/profile/assets/css/styles.css
WARNING 2025-07-11 12:05:47,420 basehttp "GET /accounts/profile/assets/css/styles.css HTTP/1.1" 404 8629
INFO 2025-07-11 12:05:47,547 basehttp "GET /static/css/profile-responsive.css HTTP/1.1" 304 0
INFO 2025-07-11 12:05:47,554 basehttp "GET /static/css/skeleton.css HTTP/1.1" 304 0
WARNING 2025-07-11 12:05:47,697 log Not Found: /accounts/profile/assets/css/styles.css
WARNING 2025-07-11 12:05:47,701 basehttp "GET /accounts/profile/assets/css/styles.css HTTP/1.1" 404 8629
INFO 2025-07-11 12:09:01,484 basehttp "GET / HTTP/1.1" 200 118563
INFO 2025-07-11 12:09:08,158 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 71456
INFO 2025-07-11 12:09:20,874 basehttp "POST /cart/add/15/ HTTP/1.1" 302 0
INFO 2025-07-11 12:09:21,053 basehttp "GET /products/ HTTP/1.1" 200 69288
INFO 2025-07-11 12:09:25,613 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 71450
INFO 2025-07-11 12:17:27,989 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 75804
INFO 2025-07-11 12:17:28,406 basehttp "GET /static/js/toast-system.js HTTP/1.1" 304 0
INFO 2025-07-11 12:17:53,601 basehttp "POST /cart/add/15/ HTTP/1.1" 302 0
INFO 2025-07-11 12:17:53,795 basehttp "GET /products/ HTTP/1.1" 200 69288
INFO 2025-07-11 12:17:58,244 basehttp "GET /cart/ HTTP/1.1" 200 91778
INFO 2025-07-11 12:18:03,007 basehttp "GET /products/ HTTP/1.1" 200 68886
INFO 2025-07-11 12:18:06,049 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 75789
INFO 2025-07-11 12:18:16,186 basehttp "GET /cart/ HTTP/1.1" 200 91778
INFO 2025-07-11 12:18:27,012 basehttp "GET /cart/ HTTP/1.1" 200 91778
INFO 2025-07-11 12:18:32,141 basehttp "GET /products/ HTTP/1.1" 200 68886
INFO 2025-07-11 12:18:34,955 basehttp "GET /product/arroz-basmati/ HTTP/1.1" 200 75657
INFO 2025-07-11 12:18:40,716 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:18:44,655 basehttp "GET /cart/ HTTP/1.1" 200 91778
INFO 2025-07-11 12:18:48,466 basehttp "POST /cart/remove/15/ HTTP/1.1" 200 69
INFO 2025-07-11 12:18:51,494 basehttp "POST /cart/remove/15/ HTTP/1.1" 200 62
INFO 2025-07-11 12:18:55,985 basehttp "GET / HTTP/1.1" 200 118563
INFO 2025-07-11 12:19:01,697 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 75810
INFO 2025-07-11 12:19:18,105 basehttp "GET /cart/ HTTP/1.1" 200 87889
INFO 2025-07-11 12:19:21,250 basehttp "GET / HTTP/1.1" 200 118563
INFO 2025-07-11 12:22:03,809 basehttp "GET /product/arroz-basmati/ HTTP/1.1" 200 77789
INFO 2025-07-11 12:22:11,013 basehttp "POST /cart/add/9/ HTTP/1.1" 302 0
INFO 2025-07-11 12:22:11,069 basehttp "GET /products/ HTTP/1.1" 200 69261
INFO 2025-07-11 12:22:17,076 basehttp "GET /wishlist/ HTTP/1.1" 200 96839
INFO 2025-07-11 12:22:17,335 basehttp "GET /static/js/script.js HTTP/1.1" 304 0
INFO 2025-07-11 12:22:20,187 basehttp "GET /cart/ HTTP/1.1" 200 91699
INFO 2025-07-11 12:22:28,180 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:22:33,995 basehttp "GET /product/arroz-basmati/ HTTP/1.1" 200 77783
INFO 2025-07-11 12:22:40,413 basehttp "POST /cart/add/9/ HTTP/1.1" 302 0
INFO 2025-07-11 12:22:40,447 basehttp "GET /products/ HTTP/1.1" 200 69261
INFO 2025-07-11 12:22:45,488 basehttp "GET /product/arroz-basmati/ HTTP/1.1" 200 77783
INFO 2025-07-11 12:22:48,570 basehttp "GET /cart/ HTTP/1.1" 200 91699
INFO 2025-07-11 12:22:53,460 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:23:01,963 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 77902
INFO 2025-07-11 12:27:36,328 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 79070
INFO 2025-07-11 12:27:48,539 basehttp "POST /cart/add/15/ HTTP/1.1" 302 0
INFO 2025-07-11 12:27:48,722 basehttp "GET /products/ HTTP/1.1" 200 69288
INFO 2025-07-11 12:27:53,602 basehttp "GET /cart/ HTTP/1.1" 200 95586
INFO 2025-07-11 12:27:58,587 basehttp "POST /cart/remove/9/ HTTP/1.1" 200 69
INFO 2025-07-11 12:28:00,996 basehttp "POST /cart/remove/15/ HTTP/1.1" 200 68
INFO 2025-07-11 12:28:06,806 basehttp "POST /cart/remove/9/ HTTP/1.1" 200 62
INFO 2025-07-11 12:28:11,480 basehttp "GET /products/ HTTP/1.1" 200 68892
INFO 2025-07-11 12:28:15,084 basehttp "POST /cart/add/16/ HTTP/1.1" 200 121
INFO 2025-07-11 12:28:17,871 basehttp "GET /cart/ HTTP/1.1" 200 91774
INFO 2025-07-11 12:28:22,988 basehttp "GET /products/ HTTP/1.1" 200 68886
INFO 2025-07-11 12:28:25,424 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 79057
INFO 2025-07-11 12:28:28,872 basehttp "POST /cart/add/16/ HTTP/1.1" 302 0
INFO 2025-07-11 12:28:28,916 basehttp "GET /products/ HTTP/1.1" 200 69286
INFO 2025-07-11 12:28:34,828 basehttp "POST /cart/add/16/ HTTP/1.1" 302 0
INFO 2025-07-11 12:28:34,874 basehttp "GET /products/ HTTP/1.1" 200 69286
WARNING 2025-07-11 12:28:35,954 log Not Found: /product/arroz-classico-basmati-indiano-5kg/cart.html
WARNING 2025-07-11 12:28:35,958 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/cart.html HTTP/1.1" 404 8671
INFO 2025-07-11 12:28:45,479 basehttp "GET /cart/ HTTP/1.1" 200 91774
INFO 2025-07-11 12:31:07,253 autoreload Watching for file changes with StatReloader
INFO 2025-07-11 12:31:16,414 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:34:13,226 autoreload /home/danmarques/Documentos/Workplace/india_oasis/store/views.py changed, reloading.
INFO 2025-07-11 12:34:19,941 autoreload Watching for file changes with StatReloader
INFO 2025-07-11 12:35:17,931 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 86922
INFO 2025-07-11 12:38:12,809 basehttp "GET /product/arroz-basmati-indiano-parabolizado-1kg/ HTTP/1.1" 200 92678
WARNING 2025-07-11 12:38:15,854 log Not Found: /favicon.ico
WARNING 2025-07-11 12:38:15,856 basehttp "GET /favicon.ico HTTP/1.1" 404 8548
INFO 2025-07-11 12:40:12,772 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:40:22,121 basehttp "GET /products/ HTTP/1.1" 200 68886
INFO 2025-07-11 12:42:38,759 basehttp "GET /cart/ HTTP/1.1" 200 91774
INFO 2025-07-11 12:43:07,618 basehttp "GET / HTTP/1.1" 200 118557
INFO 2025-07-11 12:43:33,007 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 92664
WARNING 2025-07-11 12:43:35,844 log Not Found: /favicon.ico
INFO 2025-07-11 12:46:12,269 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 95213
INFO 2025-07-11 12:48:36,745 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 98532
INFO 2025-07-11 12:54:27,961 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 99456
INFO 2025-07-11 12:54:28,161 basehttp "GET /static/css/star-rating.css HTTP/1.1" 200 3628
INFO 2025-07-11 12:54:28,203 basehttp "GET /static/js/star-rating.js HTTP/1.1" 200 11704
INFO 2025-07-11 12:54:28,214 basehttp "GET /static/css/custom.css HTTP/1.1" 200 7956
INFO 2025-07-11 12:55:45,026 basehttp "GET / HTTP/1.1" 200 118865
INFO 2025-07-11 12:55:45,762 basehttp "GET /static/css/custom.css HTTP/1.1" 304 0
INFO 2025-07-11 12:55:45,762 basehttp "GET /static/css/star-rating.css HTTP/1.1" 304 0
INFO 2025-07-11 12:55:46,057 basehttp "GET /media/products/WhatsApp_Image_2025-06-30_at_13.33.14.jpeg HTTP/1.1" 200 44805
INFO 2025-07-11 12:55:46,202 basehttp "GET /static/js/star-rating.js HTTP/1.1" 200 11704
INFO 2025-07-11 12:55:46,357 basehttp "GET /media/products/arroz-basmati-5kg.jpg HTTP/1.1" 200 76612
INFO 2025-07-11 12:55:46,479 basehttp - Broken pipe from ('127.0.0.1', 42416)
WARNING 2025-07-11 12:55:48,755 log Not Found: /favicon.ico
INFO 2025-07-11 12:56:01,489 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 99456
INFO 2025-07-11 12:56:02,459 basehttp "GET /static/js/star-rating.js HTTP/1.1" 200 11704
INFO 2025-07-11 12:58:05,178 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-07-11 13:01:57,574 basehttp "GET /product/arroz-classico-basmati-indiano-5kg/ HTTP/1.1" 200 100352
INFO 2025-07-11 13:01:58,285 basehttp "GET /static/js/star-rating.js HTTP/1.1" 200 11704
INFO 2025-07-11 13:01:58,364 basehttp "GET /static/css/star-rating.css HTTP/1.1" 200 3628
INFO 2025-07-11 13:01:58,368 basehttp "GET /static/css/custom.css HTTP/1.1" 200 6940
WARNING 2025-07-11 13:02:00,816 log Not Found: /favicon.ico
WARNING 2025-07-11 13:02:00,817 basehttp "GET /favicon.ico HTTP/1.1" 404 8548
ERROR 2025-07-11 13:07:30,490 log Internal Server Error: /product/arroz-classico-basmati-indiano-5kg/
Traceback (most recent call last):
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 510, in parse
    compile_func = self.tags[command]
                   ~~~~~~~~~^^^^^^^^^
KeyError: 'empty'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/danmarques/Documentos/Workplace/india_oasis/store/views.py", line 123, in product_detail
    return render(request, 'store/product-detail.html', {
        'product': product,
        'reviews': reviews,
        'review_form': review_form
    })
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loader.py", line 15, in get_template
    return engine.get_template(template_name)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/backends/django.py", line 79, in get_template
    return Template(self.engine.get_template(template_name), self)
                    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/engine.py", line 177, in get_template
    template, origin = self.find_template(template_name)
                       ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/engine.py", line 159, in find_template
    template = loader.get_template(name, skip=skip)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loaders/cached.py", line 57, in get_template
    template = super().get_template(template_name, skip)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loaders/base.py", line 28, in get_template
    return Template(
        contents,
    ...<2 lines>...
        self.engine,
    )
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 154, in __init__
    self.nodelist = self.compile_nodelist()
                    ~~~~~~~~~~~~~~~~~~~~~^^
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 196, in compile_nodelist
    nodelist = parser.parse()
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loader_tags.py", line 299, in do_extends
    nodelist = parser.parse()
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/loader_tags.py", line 234, in do_block
    nodelist = parser.parse(("endblock",))
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/defaulttags.py", line 862, in do_for
    nodelist_loop = parser.parse(
        (
    ...<2 lines>...
        )
    )
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 518, in parse
    raise self.error(token, e)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 516, in parse
    compiled_result = compile_func(self, token)
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/defaulttags.py", line 962, in do_if
    nodelist = parser.parse(("elif", "else", "endif"))
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 512, in parse
    self.invalid_block_tag(token, command, parse_until)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/danmarques/Documentos/Workplace/india_oasis/venv/lib/python3.13/site-packages/django/template/base.py", line 567, in invalid_block_tag
    raise self.error(
    ...<8 lines>...
    )
